case_id,n_tumor_components,laterality,left_frac,bbox_extent_x,bbox_extent_y,bbox_extent_z,bbox_voxels,t1ce_brain_mean,t1ce_brain_std,t1ce_brain_p1,t1ce_brain_p99
BraTS2021_01144,2,right,1.0,140,176,135,3326400,918.2488913407615,182.26161855682517,398.0,1338.0
BraTS2021_01145,1,bilateral/midline,0.8341127967800284,134,167,135,3021030,898.4838634849639,135.95825176044826,552.0,1249.0
BraTS2021_01146,3,right,0.952486715724894,129,157,129,2612637,832.1281847997085,149.65589460680903,404.0,1188.0
BraTS2021_01147,4,right,0.9968881412952061,138,176,129,3133152,59.46630963814956,19.45802534173807,13.0,127.0
BraTS2021_01148,1,right,1.0,130,178,140,3239600,300.037662896166,53.19516534732884,147.0,493.0
BraTS2021_01149,2,right,0.9999532993975623,132,170,137,3074280,355.5702242678837,69.21650556369832,177.0,566.0
BraTS2021_01150,1,bilateral/midline,0.15135622557809308,133,182,138,3340428,117.44852697327262,22.741121835794345,55.0,205.0
BraTS2021_01151,3,bilateral/midline,0.18688302801003673,128,165,127,2682240,850.6964034930296,199.94898832163094,285.0,1336.0
BraTS2021_01152,1,right,1.0,132,164,133,2879184,855.6241106239721,203.25564587858608,266.0,1201.0
BraTS2021_01153,4,right,0.9546054901774134,146,173,143,3611894,3393.4645884500396,989.1740311010772,1319.0,7400.0
BraTS2021_01154,5,left,0.05083495406076051,130,171,127,2823210,3103.775496243997,1100.5053043406908,913.0,7874.0
BraTS2021_01155,1,right,0.9715667989653263,135,183,138,3409290,2165.604536639437,1004.4724008905017,493.0,6110.0
BraTS2021_01156,2,left,0.0,133,170,138,3120180,2232.001185489194,984.9620891811738,563.0,6953.0
BraTS2021_01157,1,right,0.9667346157612228,129,186,146,3503124,1867.8181019779224,570.4658367812958,339.0,3684.0
BraTS2021_01158,1,right,1.0,134,174,141,3287556,2955.4803699052877,1168.8223320744034,884.0,7351.0
BraTS2021_01159,3,left,0.10221240652485566,128,172,138,3038208,2380.4079142549344,761.3155484202293,803.0,5004.0
BraTS2021_01160,4,right,0.9941041365756635,145,181,142,3726790,4138.7879323984735,1185.434465922822,1621.0,8602.0
BraTS2021_01161,1,right,0.9996543537780042,126,169,141,3002454,3197.598912981015,1025.425462037904,989.0,7131.0
BraTS2021_01162,1,left,0.0,136,170,144,3329280,172.48617234752297,41.92492722774242,62.31014343261719,270.0958142089841
BraTS2021_01163,1,left,0.09990987868284229,136,185,133,3346280,421199.5515665418,184052.41957695552,43627.85875,1101665.885000001
BraTS2021_01164,1,bilateral/midline,0.33309507686905926,135,169,136,3102840,295.59647640503556,100.02624265032071,55.0,650.0
BraTS2021_01165,4,bilateral/midline,0.33137290176162076,140,185,132,3418800,482.02119801846504,182.1311364290303,116.0,1184.0
BraTS2021_01166,3,bilateral/midline,0.8034537389100127,140,162,132,2993760,3887.81758358318,1110.0961938972705,1688.0,8845.699999999953
BraTS2021_01167,1,left,0.0,126,166,135,2823660,804.9949187180822,208.35297618924054,260.0,1141.0
BraTS2021_01168,3,left,0.0,117,134,110,1724580,1012.1039779641626,216.9393231893339,419.0,1660.0
BraTS2021_01169,2,bilateral/midline,0.82896519271628,126,160,128,2580480,931.0547305009991,149.50785752505854,455.0,1170.0
BraTS2021_01170,1,bilateral/midline,0.5515645939098708,130,171,135,3001050,786.9046643068643,175.0838399162292,279.0,1133.0
BraTS2021_01171,6,right,1.0,142,168,126,3005856,984.6289966798328,242.6831402645886,368.0,1839.0
BraTS2021_01172,6,left,0.00034995625546806647,131,183,133,3188409,759.176563152396,170.90141385835668,276.0,1199.0
BraTS2021_01173,1,left,0.0,130,174,130,2940600,735.3364798144224,135.22297791514876,306.0,963.0
BraTS2021_01174,1,left,0.01387483572334066,127,173,134,2944114,757.673173706959,188.55501572300574,259.0,1300.0
BraTS2021_01175,2,bilateral/midline,0.3418709979697017,128,155,134,2658560,920.0410355986079,338.00356704167655,301.0,2402.0
BraTS2021_01176,1,bilateral/midline,0.17308208875040293,128,163,129,2691456,854.7731274765094,164.54486153704605,364.0,1179.0
BraTS2021_01177,2,bilateral/midline,0.18372600193057095,126,163,128,2628864,848.2248407487647,225.1345783543115,293.0,1733.0
BraTS2021_01178,1,right,1.0,136,164,136,3033344,738.2932131881727,188.4936041763777,211.0,1148.0
BraTS2021_01179,3,left,0.0,140,166,133,3090920,765.2714547821187,188.5173094128542,258.0,1084.0
BraTS2021_01180,1,right,1.0,121,173,126,2637558,816.3746372175,159.0179239291039,311.0,1062.0
BraTS2021_01181,1,left,0.0,128,164,130,2728960,747.1676802709337,174.17017439974256,268.0,1289.0
BraTS2021_01182,3,bilateral/midline,0.7220578399636159,128,173,126,2790144,856.9844365013433,169.34283091662033,330.0,1190.0
BraTS2021_01183,1,bilateral/midline,0.8433654618473896,123,156,130,2494440,854.9110279569273,204.7200320277524,256.0,1355.0
BraTS2021_01184,5,right,1.0,123,153,126,2371194,853.0538293890829,186.8083422560993,340.0,1459.0
BraTS2021_01185,3,right,1.0,128,171,127,2779776,792.6013360795646,173.45712298189625,248.0,1235.0
BraTS2021_01186,1,right,1.0,118,151,125,2227250,850.6220254057214,189.21785680374913,290.0,1205.9099999999162
BraTS2021_01187,1,left,0.004500254046599404,119,165,126,2474010,864.8275274827153,170.24568375119756,318.0,1214.0
BraTS2021_01188,1,right,0.9997967686210751,130,156,127,2575560,884.5401810951947,138.10818901122892,465.0,1182.0
BraTS2021_01189,1,right,1.0,128,173,130,2878720,831.8081447720659,170.95565302883338,324.0,1204.0
BraTS2021_01190,3,right,0.9992460622032644,136,182,130,3217760,866.9221500403361,195.81301203061327,292.0,1543.0
BraTS2021_01191,1,right,1.0,130,174,130,2940600,857.9585016559114,150.47936197908766,386.0,1204.0
BraTS2021_01192,2,right,0.9553701230394648,131,151,131,2591311,915.0013918259373,150.83930726502,425.0,1297.0
BraTS2021_01193,1,left,0.0,134,162,134,2908872,2309.9592372373468,542.6314788727525,887.0,3926.0
BraTS2021_01194,1,left,0.041241127977546255,130,179,137,3187990,4454.942792920013,1204.0861081369883,1498.0,7385.0
BraTS2021_01195,1,right,1.0,127,166,134,2824988,2456.7184023266677,704.262277718336,846.0,4980.0
BraTS2021_01196,1,left,0.0,126,172,136,2947392,2431.4519230155347,676.315835066738,797.0,4154.139999999898
BraTS2021_01197,1,left,0.0005487881677672419,130,161,130,2720900,2757.1688362714367,849.6884437115301,1071.0,6485.0
BraTS2021_01198,3,right,1.0,124,169,133,2787148,2525.894993034095,685.843965269964,958.0,4832.0
BraTS2021_01199,1,left,0.0005329922183136127,132,172,137,3110448,2094.4352955601844,541.1215537517786,679.0,3572.0
BraTS2021_01200,1,left,0.00046482043252764457,123,159,130,2542410,2035.6937436870192,508.10828352604887,791.0,3702.0
BraTS2021_01201,1,right,0.8769515718269028,136,163,136,3014848,2207.3932291207466,543.9101432872689,961.0,4407.0
BraTS2021_01202,8,right,0.9234405294864114,137,173,135,3199635,417.3292381700592,109.19300329952839,161.0,778.0
BraTS2021_01203,3,right,1.0,134,187,140,3508120,444.8883366532441,115.30651148150334,178.0,897.0
BraTS2021_01204,2,left,0.0,129,163,135,2838645,424.81848515605174,114.53200089424561,151.0,795.0
BraTS2021_01205,2,left,0.0043709875700040975,133,175,140,3258500,380.9746571537362,116.80064733344804,137.0,845.0
BraTS2021_01206,2,left,0.021848739495798318,133,177,141,3319281,390.0609051121533,94.94383713792944,135.0,660.0
BraTS2021_01207,9,left,0.0,139,170,138,3260940,334.9125687859627,97.98002137886128,110.0,685.0
BraTS2021_01208,2,right,1.0,140,179,138,3458280,478.95962544154514,147.94087330147488,171.0,1013.0
BraTS2021_01209,31,right,0.9970179252187401,130,170,144,3182400,380.6009482056467,100.79322481629848,141.0,687.0
BraTS2021_01210,8,right,1.0,130,171,141,3134430,409.5770821293513,101.70665543078991,171.0,764.0
BraTS2021_01211,2,left,0.0,152,160,142,3453440,395.2190588897369,129.91114410130177,121.0,955.0
BraTS2021_01212,3,left,0.0,138,178,143,3512652,432.0903948725569,136.5798718690807,132.0,894.0
BraTS2021_01213,2,left,0.08733464252573427,145,164,140,3329200,372.6634071782406,97.4722700719993,131.0,690.0
BraTS2021_01214,2,right,1.0,141,179,143,3609177,423.50480721411736,107.14706902462886,149.0,787.0
BraTS2021_01215,2,left,0.0,144,176,141,3573504,417.6395952926247,117.99501457050143,147.0,841.0
BraTS2021_01216,1,right,1.0,133,176,140,3277120,445.8784904953519,135.66130489925908,172.0,1042.0
BraTS2021_01217,2,left,0.0,140,177,141,3493980,398.2172958606722,109.61727696625502,141.0,853.0
BraTS2021_01218,1,bilateral/midline,0.7037767631543952,137,167,136,3111544,374.5236498924417,114.71985664762721,129.0,785.0
BraTS2021_01219,5,bilateral/midline,0.5285560840877704,134,181,143,3468322,440.9663149501725,139.9742383209274,132.0,936.0
BraTS2021_01220,2,right,0.9846221029975982,129,171,140,3088260,455.94095658293253,157.56582674682255,155.0,1204.0
BraTS2021_01221,9,right,1.0,140,180,139,3502800,388.3112070039484,100.06259674692775,139.0,707.0
BraTS2021_01222,15,right,0.8561235010038526,133,157,136,2839816,402.5481293215568,108.5876400989722,146.0,794.0
BraTS2021_01223,5,left,0.10810652103702399,132,187,143,3529812,412.37313758783523,123.6673446069259,155.0,977.0
BraTS2021_01224,6,left,2.4316700710047662e-05,127,168,147,3136392,396.78476098458634,127.35892038235333,132.0,894.0
BraTS2021_01225,6,left,0.026112069311299186,140,169,134,3170440,384.1971321481094,126.64772355336653,135.0,894.0
BraTS2021_01226,17,left,0.0,138,170,144,3378240,478.79852373667745,161.46222671416845,148.0,1202.0
BraTS2021_01227,5,left,0.011492844206598853,131,160,139,2913440,426.2671971504743,143.47457727480457,142.0,1018.0
BraTS2021_01228,1,right,0.9797528485533004,141,184,142,3684048,418.58539990635023,113.15553430373289,152.0,872.0
BraTS2021_01229,2,left,3.0008402352658743e-05,134,172,142,3272816,363.4574227596653,97.44515594351851,134.0,698.0
BraTS2021_01230,7,left,0.0,144,179,142,3660192,305.6885180494871,100.48735480607068,98.0,535.0
BraTS2021_01231,1,right,1.0,132,161,138,2932776,324.4944282571976,98.62634250302509,109.0,654.0
BraTS2021_01232,20,right,0.8860563112432314,132,182,140,3363360,409.09164912597385,105.85346581412784,153.0,812.0
BraTS2021_01233,2,left,0.044299101690465595,140,177,145,3593100,369.23434251005955,104.76490776119037,124.0,653.0
BraTS2021_01234,2,left,0.00011320754716981132,129,172,143,3172884,317.72051908943297,89.59761740416391,115.0,556.0
BraTS2021_01235,1,right,1.0,133,167,140,3109540,332.2428992076033,114.44227133230461,118.0,791.0
BraTS2021_01236,1,left,0.003974970788332806,128,162,144,2985984,347.5997775694845,80.21057494671174,136.0,561.0
BraTS2021_01237,21,right,0.9830489120091354,148,167,130,3213080,418.84036028953574,141.21649525513197,131.0,909.0
BraTS2021_01238,6,right,1.0,130,172,139,3108040,364.41066633688735,132.29151259416687,114.0,849.0
BraTS2021_01239,6,left,0.0,125,167,147,3068625,359.0374000694602,101.59076559375407,145.0,793.0
BraTS2021_01240,6,left,8.254911672445105e-05,133,174,143,3309306,354.36366789872505,112.75442926062189,128.0,930.0
BraTS2021_01241,9,bilateral/midline,0.42453384784673126,139,178,146,3612332,363.44426342510474,121.14327150153598,107.0,860.0
BraTS2021_01242,1,right,1.0,127,169,140,3004820,403.14760763204634,158.6528941670895,126.0,1123.0
BraTS2021_01243,2,right,0.9884943284444766,122,162,136,2687904,424.82947588701654,152.42049525401066,142.0,1043.0
BraTS2021_01244,1,left,0.014319887635517711,126,157,134,2650788,362.64889505750654,93.49305917858486,149.0,661.0
BraTS2021_01245,10,left,1.0911550967854571e-05,137,174,143,3408834,315.942132770873,94.73897561088094,99.0,574.0
BraTS2021_01246,4,bilateral/midline,0.6785232441600494,153,176,143,3850704,489.82583388986706,145.9118359403706,139.0,1004.0
BraTS2021_01247,6,left,0.0,131,173,136,3082168,363.71501363166306,100.93520903212523,126.0,728.0
BraTS2021_01248,1,left,0.0,128,168,138,2967552,362.51889726047597,98.86719295931464,124.0,716.0
BraTS2021_01249,7,right,0.9183751676566392,133,176,137,3206896,463.1406605081989,147.15120933203616,153.0,1016.0
BraTS2021_01250,2,right,0.9951661539860288,132,169,136,3033888,443.90449159953255,142.97159662147266,132.0,980.0
BraTS2021_01251,2,right,0.9422086511130499,127,160,146,2966720,363.63337256140727,109.00721154645781,135.0,821.0
BraTS2021_01252,3,left,0.002303291477821532,138,174,141,3385692,382.03215318677496,103.72839200935518,133.0,734.0
BraTS2021_01253,14,right,0.9998851954286907,124,167,137,2836996,390.18215955368066,115.77666187570003,134.0,854.0
BraTS2021_01254,4,right,1.0,130,161,136,2846480,367.45304037377065,127.10715956603187,117.0,811.0
BraTS2021_01255,3,left,0.0,139,173,139,3342533,405.6134730949866,131.1385638455989,137.0,1000.0
BraTS2021_01256,1,right,1.0,139,158,139,3052718,357.7509527209163,121.35940771202004,107.0,852.0
BraTS2021_01257,7,left,0.0,140,166,137,3183880,421.2456043489021,105.77201196934634,149.0,704.0
BraTS2021_01258,5,right,1.0,139,174,137,3313482,383.73416406068634,97.98220859437566,144.0,721.0
BraTS2021_01259,3,left,0.0,145,167,139,3365885,364.68475283922703,126.67077645511975,115.0,869.0
BraTS2021_01260,2,left,0.006903950040228344,140,172,145,3491600,326.7186713103603,87.76206537796897,120.0,639.0
BraTS2021_01261,2,left,0.084231859275796,135,178,141,3388230,402.01218410615627,108.70778272857775,139.0,836.0
BraTS2021_01262,16,bilateral/midline,0.3175364039747516,128,175,129,2889600,423.3356743982016,111.1863790188159,158.0,858.0
BraTS2021_01263,3,right,1.0,132,185,142,3467640,358.47320611953916,105.90482162204529,107.0,778.0
BraTS2021_01264,2,left,0.002278093029035331,142,169,140,3359720,379.3423302024763,132.23439585725305,138.0,969.0
BraTS2021_01265,5,left,1.7179769103903244e-05,148,179,143,3788356,356.9042175159925,140.7230200768536,118.0,914.0
BraTS2021_01266,21,bilateral/midline,0.15081119270931234,132,175,139,3210900,427.2082394026484,128.47867582329607,117.0,904.0
BraTS2021_01267,3,left,0.010460931280763322,134,168,136,3061632,406.70680972175796,126.62458761860121,143.0,887.0
BraTS2021_01268,1,left,0.0,135,179,141,3407265,391.44044317713343,126.83634057267733,130.0,891.0
BraTS2021_01269,4,left,0.007019234525778432,147,166,138,3367476,378.30457853785543,140.9663034680094,118.0,962.0
BraTS2021_01270,3,left,0.04988197929101152,138,187,143,3690258,415.12357357596477,96.30388958488714,143.0,709.0
BraTS2021_01271,3,right,1.0,130,150,136,2652000,409.5995370182716,109.93184371048501,167.0,866.0
BraTS2021_01272,2,left,0.0,138,169,137,3195114,330.11697462030605,113.40688085629705,106.0,731.0
BraTS2021_01273,1,right,1.0,135,167,138,3111210,364.066094979972,93.51023089191548,131.0,665.0
BraTS2021_01274,1,right,1.0,131,173,141,3195483,327.7457713525545,106.81262910313981,104.0,723.0
BraTS2021_01275,1,left,0.0,141,174,136,3336624,481.0745760564523,130.47477431850282,161.0,995.0
BraTS2021_01276,5,bilateral/midline,0.5696465696465697,136,170,140,3236800,376.7851012699321,103.50259212526498,108.0,732.0
BraTS2021_01277,3,left,0.0,141,176,141,3499056,386.3095490834428,97.46198733190542,134.0,661.0
BraTS2021_01278,4,left,0.006411937862493078,139,169,140,3288740,399.1842954985449,134.89006525873248,140.0,997.0
BraTS2021_01279,9,left,0.00019086397760529329,139,155,138,2973210,369.1868400450484,124.12149007764172,141.0,903.0
BraTS2021_01280,1,right,1.0,145,172,143,3566420,422.51245809902787,176.70662781779924,139.0,1230.0
BraTS2021_01281,1,left,0.012924897092707173,144,171,133,3274992,517.1581988689767,117.89977018099279,200.0,875.0
BraTS2021_01282,10,right,0.9988673526361969,146,165,136,3276240,303.1839856537893,82.74486481885056,100.0,601.0
BraTS2021_01283,7,left,0.004104090874310478,145,170,138,3401700,339.8625713162564,61.19588745791018,161.0,557.0
BraTS2021_01284,11,right,1.0,139,165,142,3256770,922.7552749118595,194.30981344581417,433.0,1539.0
BraTS2021_01285,10,left,0.007825838186029771,125,169,145,3063125,366.6936186181085,136.1093159016483,111.0,927.0
BraTS2021_01286,11,left,0.0018565585163416861,129,172,138,3061944,374.81175442902924,151.12577249210656,75.0,985.0
BraTS2021_01287,9,right,0.9999337799507765,142,177,138,3468492,404.3819932154747,152.19545490134303,133.0,1113.0
BraTS2021_01288,2,bilateral/midline,0.2623188171347224,139,175,141,3429825,433.2337940775709,136.33939262183338,116.0,979.0
BraTS2021_01289,9,left,0.0,140,171,135,3231900,354.32256543314884,75.14186148209795,114.0,551.0
BraTS2021_01290,2,left,0.0,150,164,131,3222600,962.6474998626135,159.07555691329628,484.0,1303.0
BraTS2021_01291,1,right,1.0,131,167,140,3062780,3025.2026915672245,730.9124645885943,920.0,4978.0
BraTS2021_01292,11,right,0.9998165355435404,139,173,140,3366580,333.5030221421398,55.26458852107162,170.0,515.0
BraTS2021_01293,6,left,0.09639363500899469,141,174,137,3361158,248.75082656928828,74.59683873111503,39.0,470.0
BraTS2021_01294,2,left,0.0,141,175,140,3454500,527.2587452184652,155.83215978175963,169.0,1141.0
BraTS2021_01295,3,left,0.0,129,167,131,2822133,320.00812390776514,151.89822792915757,81.0,896.0
BraTS2021_01296,11,right,0.9992760048483271,138,168,136,3153024,972.2347238881466,333.88656990870606,121.0,1958.0
BraTS2021_01297,12,right,0.9923490488006617,140,162,133,3016440,955.7008720960549,256.41887724175103,144.0,1435.6399999998976
BraTS2021_01298,3,right,0.9896741648221548,138,176,139,3376032,332.3112348632797,65.37944749225835,144.0,561.0
BraTS2021_01299,3,right,0.9987687181994315,135,162,142,3105540,357.8570383638575,135.71711055413917,72.0,880.0
BraTS2021_01300,1,left,0.0,141,149,145,3046305,332.10073627157243,98.52826297685935,99.0,674.0
BraTS2021_01301,1,left,0.04710667891352841,144,156,145,3257280,331.4202193664783,121.45473490599838,103.0,755.0
BraTS2021_01302,11,right,0.966738503365273,135,161,134,2912490,429.41896811528375,105.31978147673418,186.0,862.0
BraTS2021_01303,1,left,0.003667692531161769,138,153,139,2934846,304.6945611792145,52.778902969905495,152.0,461.0
BraTS2021_01304,2,right,1.0,128,163,141,2941824,246.2549904122047,68.56821751420682,80.0,520.0
BraTS2021_01305,1,bilateral/midline,0.6966440821511751,137,166,142,3229364,401.25361402576897,178.56124873653295,107.0,1204.0
BraTS2021_01306,2,right,0.9315280670832665,132,162,131,2801304,447.13213899854986,149.99962258029265,165.0,1102.0
BraTS2021_01307,2,left,0.09034200659016021,139,174,139,3361854,195.7647268675042,40.13975258337331,116.0,380.0
BraTS2021_01308,1,left,0.0,137,168,140,3222240,282.43291084988647,105.69668431839986,74.0,702.0
BraTS2021_01309,2,right,1.0,123,176,151,3268848,303.9318232289585,56.41590110179175,181.0,523.0
BraTS2021_01310,2,right,1.0,139,170,142,3355460,15581.15585682622,3310.4935824051877,4866.737104492187,25442.05498046868
BraTS2021_01311,3,bilateral/midline,0.15295602129689473,136,163,138,3059184,296.8354293786284,74.5326708643703,123.0,584.0
BraTS2021_01312,1,left,0.0,143,168,153,3675672,268.696201629458,79.42749213913683,76.0,527.0
BraTS2021_01313,3,left,0.0,136,179,136,3310784,382.94520107858875,68.93428270137166,203.0,634.0
BraTS2021_01314,3,left,0.006843383073275311,130,168,139,3035760,257.2588948722871,96.98217098338151,76.0,656.0
BraTS2021_01315,1,left,0.0,136,172,143,3345056,414.57786946020445,74.52566311912338,195.0,597.0
BraTS2021_01316,5,right,1.0,126,165,140,2910600,1028.2369035094328,153.81482646717086,552.0,1433.0
BraTS2021_01317,3,right,1.0,140,167,138,3226440,824.800306806216,163.22733034430308,361.0,1308.0
BraTS2021_01318,3,left,0.0,138,166,147,3367476,444.35078572144863,72.55417929979964,236.0,673.0
BraTS2021_01319,3,left,0.003735399029408613,137,162,134,2973996,444.81338750705277,71.38244871341547,259.0,650.0
BraTS2021_01320,1,right,0.8516755747533219,143,174,147,3657654,451.9993773980446,124.87913045844563,162.0,898.0
BraTS2021_01321,2,right,1.0,147,172,141,3565044,243.88523093643872,73.39675722825166,102.0,551.0
BraTS2021_01322,2,left,0.0,132,177,139,3247596,393.7800330151348,72.24929593555333,176.0,528.0
BraTS2021_01323,4,right,1.0,140,145,139,2821700,382.2994089017446,104.97295214035091,155.0,762.0
BraTS2021_01324,1,right,0.882299837361819,141,175,141,3479175,352.9774262992062,92.08295926261502,132.0,671.0
BraTS2021_01325,3,right,0.9976710268099176,138,178,139,3414396,663.1528456245361,97.69651088517632,372.0,978.0
BraTS2021_01326,2,right,0.9814431174079687,139,169,140,3288740,621.5962798093079,234.35480579306972,169.0,1584.0
BraTS2021_01327,1,left,0.0,143,170,143,3476330,256.34336457851197,56.45613557404371,96.0,395.0
BraTS2021_01328,4,right,0.9432851002395249,139,173,144,3462768,245.33118259671065,39.15087782068479,136.0,378.0
BraTS2021_01329,3,left,0.0,132,173,136,3105696,1120.1987470085098,287.9253504545728,407.0,1810.0
BraTS2021_01330,1,left,0.0,133,172,142,3248392,246.55554660257567,52.469715565266455,99.0,367.0
BraTS2021_01331,1,bilateral/midline,0.21879572724612234,137,171,136,3186072,1223.918393955555,344.0095174434015,300.0,2016.0
BraTS2021_01332,1,bilateral/midline,0.2526105280111669,142,173,136,3340976,2032.9179497373966,502.0285922719268,617.0,3186.0
BraTS2021_01333,3,right,1.0,126,158,134,2667672,144.1391944854465,38.812018202943875,36.0,216.0
BraTS2021_01334,1,right,1.0,133,172,133,3042508,406.9347508636457,155.43970301717425,135.0,1114.0
BraTS2021_01335,1,left,0.0,142,166,143,3370796,451.71903220541,158.5025456717963,174.0,1184.0
BraTS2021_01336,2,left,0.0,142,163,139,3217294,398.3148764989768,119.06621863631149,146.0,875.0
BraTS2021_01337,1,left,0.004781411767805161,147,166,137,3343074,358.8070074631129,111.76996124492196,131.0,798.0
BraTS2021_01338,2,bilateral/midline,0.4942653615538359,134,169,144,3261024,439.07433697586805,155.65360084480332,139.0,1141.0
BraTS2021_01339,1,right,0.9965552085247107,148,163,143,3449732,435.01941320724,145.41122834512822,142.0,1031.0
BraTS2021_01340,2,right,0.9932502759817063,134,158,139,2942908,386.2595241438216,141.8933611614959,130.0,1000.0
BraTS2021_01341,2,right,1.0,137,178,141,3438426,330.52331951417415,116.88006647515617,104.0,771.0
BraTS2021_01342,4,left,0.04987383984300069,136,167,141,3202392,366.960903003499,161.30140672117147,107.0,1012.0
BraTS2021_01343,1,bilateral/midline,0.824048558645366,129,162,139,2904822,331.48750965884034,92.92409483324575,125.0,624.0
BraTS2021_01344,1,right,0.9653061224489796,131,151,143,2828683,358.7061410799603,109.13995883024243,129.0,772.0
BraTS2021_01345,2,left,0.11065580254726683,133,166,136,3002608,1341.7369897538886,433.46296240248955,517.0,3002.0
BraTS2021_01346,1,left,0.11552817073767684,143,186,141,3750318,412.07450619952596,125.27511581895492,138.0,882.0
BraTS2021_01347,8,left,0.007797959052692382,135,156,138,2906280,422.5247049923543,153.85280362153748,137.0,1064.0
BraTS2021_01348,3,left,0.0,138,167,141,3249486,183.1543717593579,77.31263063023607,53.0,499.0
BraTS2021_01349,5,right,1.0,133,176,143,3347344,270.2349714610451,83.32330532622493,104.0,616.0
BraTS2021_01350,1,left,0.0,132,164,131,2835888,205.416897650084,60.24951955885607,48.0,372.0
BraTS2021_01351,3,left,0.0,144,182,145,3800160,506.36042147930453,159.91526551992982,189.0,1296.0
BraTS2021_01352,2,right,0.9999833991832399,136,171,140,3255840,633.2280945262571,116.83919020195518,276.0,886.0
BraTS2021_01353,4,left,0.0,137,174,141,3361158,454.02231951711263,155.74948526487935,146.0,1158.0
BraTS2021_01354,6,left,0.0,130,169,139,3053830,419.50910479074844,131.65842461295182,146.0,968.0
BraTS2021_01355,2,left,0.0,136,166,138,3115488,392.40913819964027,110.7646789619437,150.0,835.0
BraTS2021_01356,2,right,1.0,133,171,142,3229506,362.33019972117063,85.02957464259231,168.0,620.0
BraTS2021_01357,1,right,0.9972470978441128,135,173,138,3222990,490.6219743071447,152.95463426760642,182.0,1125.0
BraTS2021_01358,1,right,0.9999740290095963,136,174,141,3336624,400.7390911504746,162.62682638702987,123.0,1085.0
BraTS2021_01359,2,left,0.0007350088813573164,139,165,132,3027420,412.4325830225211,203.04461131999398,120.0,1327.0
BraTS2021_01360,2,right,0.9998775615414357,131,165,139,3004485,282.3461531871208,112.37471315555098,89.0,751.0
BraTS2021_01361,1,left,0.0,138,177,144,3517344,430.5132562950496,148.6062396201151,126.0,989.0
BraTS2021_01362,6,right,0.9994042510939793,138,149,142,2919804,449.5142180845842,135.61140316750803,170.0,1029.0
BraTS2021_01363,1,right,0.9824429771908764,127,171,139,3018663,271.7178462318807,94.99587930749033,57.0,608.0
BraTS2021_01364,1,bilateral/midline,0.5307670637475853,127,170,139,3001010,456.39838280580847,140.29566157541083,171.0,1068.0
BraTS2021_01365,1,right,1.0,126,165,137,2848230,711.1546038349785,251.9442367539565,155.0,1390.0
BraTS2021_01366,5,left,0.007054438972447757,132,169,133,2966964,266.0754967606931,81.83110551660697,82.0,567.0
BraTS2021_01367,3,right,1.0,134,174,138,3217608,456.30414882230815,139.29222427963197,164.0,1093.0
BraTS2021_01368,2,left,0.11750327825858904,144,163,139,3262608,274.72379704023444,80.24241132787073,74.0,525.0
BraTS2021_01369,4,left,0.0,136,176,142,3398912,287.0051920427133,69.57089169287327,90.0,483.0
BraTS2021_01370,6,left,0.0005341045281642437,130,161,139,2909270,387.55149344150027,122.68978062612844,133.0,900.0
BraTS2021_01371,1,left,5.803998955280188e-06,128,177,143,3239808,432.8159818609762,150.15720637624963,148.0,1109.0
BraTS2021_01372,13,right,0.9993934247240083,137,168,140,3222240,458.8553444549077,150.6667778399359,163.0,1140.0
BraTS2021_01373,5,right,0.999850007499625,131,161,141,2973831,439.67173841552216,166.46612218372255,144.0,1221.0
BraTS2021_01374,1,left,2.847806121359258e-05,129,175,142,3205650,460.6360396569497,189.1449629428188,163.0,1325.0
BraTS2021_01375,6,bilateral/midline,0.40672885488669663,125,166,139,2884250,444.1584210175244,163.27236845233543,151.0,1225.0
BraTS2021_01376,3,left,0.005198239481262792,144,166,142,3394368,463.5996658640592,133.8773782327534,166.0,1006.0
BraTS2021_01377,6,bilateral/midline,0.6526734017856324,134,166,142,3158648,378.0856297389684,156.3486380922692,126.0,940.0
BraTS2021_01378,1,left,0.0,135,154,147,3056130,241.40022481391355,94.65505626134056,29.0,497.0
BraTS2021_01379,4,left,0.05382748731524377,130,165,140,3003000,392.6084757914842,105.53986808034338,139.0,781.0
BraTS2021_01380,1,left,0.0,133,179,137,3261559,420.0483719386406,78.42393171196092,215.0,692.0
BraTS2021_01381,2,right,1.0,167,176,139,4085488,271.77025082051125,99.8314182358782,35.0,527.0
BraTS2021_01382,4,right,1.0,134,172,141,3249768,392.68834635543516,138.572979747793,131.0,1054.0
BraTS2021_01383,9,left,0.0,126,177,140,3122280,440.4868351459626,167.8849744864491,143.0,1222.0
BraTS2021_01384,1,left,0.0,140,181,141,3572940,405.8938010756487,119.5290971064717,155.0,933.0
BraTS2021_01385,3,right,0.9681578713605336,142,185,144,3782880,350.3073834677345,131.23888398722121,101.0,866.0
BraTS2021_01386,1,right,1.0,140,181,145,3674300,367.06940153092506,111.49253340916229,140.0,862.0
BraTS2021_01387,7,right,1.0,137,176,138,3327456,266.22131670702277,77.60541609055355,69.0,521.0
BraTS2021_01388,1,right,1.0,143,172,140,3443440,458.0938126841233,159.73391792601663,156.0,1192.0
BraTS2021_01389,2,left,0.0,145,181,139,3648055,437.38207210363623,137.1294353986756,138.0,954.0
BraTS2021_01390,1,right,0.9999051665275775,130,165,134,2874300,397.7495327585964,119.82267861393667,134.0,871.0
